L:0,I:0,T:240,D:an_In_stone,Q:48,O:0,L:0,N:3
L:56,I:53,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:54,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:55,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:56,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:57,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:58,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:59,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:60,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:61,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:62,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:63,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:64,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:65,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:66,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:67,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:68,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:69,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:70,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:71,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:72,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:73,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:74,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:75,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:76,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:77,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:78,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:79,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:80,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:81,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:82,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:83,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:84,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:85,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:86,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:87,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:88,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:89,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:90,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:91,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:92,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:93,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:94,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:95,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:96,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:97,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:98,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:99,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:100,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:101,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:102,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:103,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:104,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:105,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:106,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:107,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:108,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:109,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:110,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:111,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:112,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:113,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:114,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:115,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:116,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:117,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:118,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:119,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:120,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:121,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:122,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:123,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:124,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:125,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:126,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:127,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:128,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:129,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:130,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:131,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:132,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:133,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:134,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:135,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:136,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:137,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:138,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:139,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:140,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:141,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:142,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:143,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:144,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:145,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:146,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:147,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:148,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:149,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:150,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:151,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:152,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:153,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:154,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:155,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:156,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:157,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:158,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:159,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:160,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:161,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:162,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:163,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:164,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:165,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:166,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:167,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:168,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:169,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:170,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:171,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:172,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:173,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:174,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:175,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:176,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:177,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:178,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:179,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:180,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:181,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:182,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:183,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:184,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:185,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:186,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:187,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:188,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:189,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:190,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:191,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:192,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:193,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:194,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:195,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:196,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:197,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:198,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:199,T:121,D:a_human,Q:54,O:17,L:0,N:0
L:56,I:200,T:121,D:a_human,Q:52,O:14,L:0,N:0
L:56,I:201,T:118,D:a_human,Q:44,O:30,L:0,N:866
L:56,I:202,T:117,D:a_human,Q:41,O:54,L:0,N:0
L:56,I:203,T:121,D:a_human,Q:13,O:48,L:0,N:0
L:56,I:204,T:120,D:a_human,Q:20,O:31,L:0,N:0
L:56,I:205,T:121,D:a_human,Q:19,O:55,L:0,N:0
L:56,I:206,T:121,D:a_human,Q:47,O:50,L:0,N:616
L:56,I:207,T:121,D:a_human,Q:54,O:41,L:467,N:0
L:56,I:208,T:120,D:a_human,Q:31,O:48,L:0,N:0
L:56,I:209,T:121,D:a_human,Q:24,O:30,L:0,N:715
L:56,I:210,T:121,D:a_human,Q:31,O:33,L:815,N:0
L:56,I:211,T:67,D:a_giant_tan_rat,Q:49,O:48,L:0,N:0
L:56,I:212,T:67,D:a_giant_tan_rat,Q:10,O:34,L:0,N:0
L:56,I:213,T:67,D:a_giant_tan_rat,Q:12,O:7,L:0,N:0
L:56,I:214,T:67,D:a_giant_tan_rat,Q:34,O:13,L:0,N:0
L:56,I:215,T:67,D:a_giant_tan_rat,Q:49,O:31,L:0,N:0
L:56,I:216,T:67,D:a_giant_tan_rat,Q:46,O:51,L:0,N:0
L:56,I:217,T:67,D:a_giant_tan_rat,Q:55,O:38,L:0,N:629
L:56,I:218,T:67,D:a_giant_tan_rat,Q:31,O:49,L:0,N:0
L:56,I:219,T:120,D:a_human,Q:52,O:7,L:0,N:0
L:56,I:220,T:64,D:a_rotworm,Q:30,O:61,L:0,N:0
L:56,I:221,T:67,D:a_giant_tan_rat,Q:33,O:61,L:0,N:0
L:56,I:222,T:64,D:a_rotworm,Q:30,O:60,L:0,N:0
L:56,I:223,T:67,D:a_giant_tan_rat,Q:29,O:29,L:0,N:0
L:56,I:224,T:67,D:a_giant_tan_rat,Q:30,O:33,L:0,N:0
L:56,I:225,T:67,D:a_giant_tan_rat,Q:32,O:32,L:0,N:0
L:56,I:226,T:92,D:a_great_troll,Q:4,O:52,L:782,N:0
L:56,I:227,T:121,D:a_human,Q:50,O:25,L:455,N:0
L:56,I:228,T:67,D:a_giant_tan_rat,Q:16,O:54,L:0,N:0
L:56,I:229,T:117,D:a_human,Q:60,O:31,L:0,N:0
L:56,I:230,T:112,D:a_human,Q:2,O:51,L:0,N:927
L:56,I:231,T:121,D:a_human,Q:3,O:48,L:0,N:0
L:56,I:232,T:120,D:a_human,Q:8,O:53,L:0,N:0
L:56,I:233,T:120,D:a_human,Q:3,O:53,L:0,N:0
L:56,I:234,T:121,D:a_human,Q:3,O:55,L:0,N:0
L:56,I:235,T:121,D:a_human,Q:5,O:53,L:0,N:0
L:56,I:236,T:121,D:a_human,Q:4,O:51,L:0,N:0
L:56,I:237,T:121,D:a_human,Q:22,O:7,L:0,N:0
L:56,I:238,T:117,D:a_human,Q:30,O:7,L:0,N:0
L:56,I:239,T:121,D:a_human,Q:24,O:7,L:822,N:0
L:56,I:240,T:121,D:a_human,Q:24,O:11,L:823,N:0
L:56,I:241,T:120,D:a_human,Q:30,O:10,L:824,N:0
L:56,I:242,T:74,D:a_goblin,Q:38,O:10,L:0,N:0
L:56,I:243,T:120,D:a_human,Q:32,O:11,L:584,N:0
L:56,I:244,T:120,D:a_human,Q:32,O:7,L:825,N:0
L:56,I:245,T:112,D:a_human,Q:38,O:7,L:829,N:0
L:56,I:246,T:121,D:a_human,Q:40,O:7,L:831,N:0
L:56,I:247,T:121,D:a_human,Q:40,O:11,L:586,N:0
L:56,I:248,T:29,D:a_fireball,Q:40,O:0,L:1,N:0
L:56,I:249,T:29,D:a_fireball,Q:40,O:0,L:1,N:0
L:56,I:250,T:29,D:a_fireball,Q:40,O:0,L:1,N:0
L:56,I:251,T:112,D:a_human,Q:57,O:17,L:0,N:0
L:56,I:252,T:110,D:a_fighter,Q:3,O:52,L:784,N:0
L:56,I:253,T:118,D:a_human,Q:8,O:17,L:592,N:0
L:56,I:254,T:118,D:a_human,Q:2,O:53,L:0,N:0
L:56,I:255,T:29,D:a_fireball,Q:40,O:0,L:1,N:0
L:56,I:256,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:257,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:258,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:259,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:260,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:261,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:262,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:263,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:264,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:265,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:266,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:267,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:268,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:269,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:270,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:271,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:272,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:273,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:274,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:275,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:276,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:277,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:278,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:279,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:280,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:281,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:282,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:283,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:284,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:285,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:286,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:287,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:288,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:289,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:290,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:291,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:292,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:293,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:294,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:295,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:296,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:297,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:298,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:299,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:300,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:301,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:302,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:303,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:304,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:305,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:306,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:307,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:308,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:309,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:310,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:311,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:312,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:313,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:314,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:315,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:316,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:317,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:318,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:319,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:320,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:321,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:322,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:323,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:324,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:325,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:326,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:327,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:328,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:329,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:330,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:331,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:332,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:333,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:334,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:335,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:336,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:337,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:338,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:339,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:340,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:341,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:342,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:343,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:344,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:345,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:346,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:347,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:348,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:349,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:350,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:351,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:352,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:353,T:26,D:a_crossbow,Q:40,O:0,L:0,N:0
L:56,I:354,T:422,D:an_enter_trigger,Q:32,O:30,L:362,N:785
L:56,I:355,T:271,D:a_lock,Q:40,O:0,L:522,N:360
L:56,I:356,T:165,D:a_large_blue_gem,Q:10,O:0,L:1,N:0
L:56,I:357,T:164,D:a_small_blue_gem,Q:5,O:0,L:1,N:356
L:56,I:358,T:164,D:a_small_blue_gem,Q:40,O:0,L:1,N:357
L:56,I:359,T:163,D:a_red_gem,Q:40,O:0,L:1,N:358
L:56,I:360,T:160,D:a_coin,Q:40,O:0,L:24,N:359
L:56,I:361,T:349,D:a_chest,Q:40,O:0,L:355,N:0
L:56,I:362,T:390,D:a_spelltrap,Q:14,O:7,L:0,N:0
L:56,I:363,T:416,D:a_move_trigger,Q:6,O:58,L:365,N:0
L:56,I:364,T:424,D:an_unlock_trigger,Q:6,O:58,L:365,N:368
L:56,I:365,T:387,D:a_hack_trap,Q:5,O:28,L:0,N:0
L:56,I:366,T:416,D:a_move_trigger,Q:6,O:57,L:367,N:932
L:56,I:367,T:387,D:a_hack_trap,Q:5,O:28,L:0,N:0
L:56,I:368,T:426,D:an_open_trigger,Q:6,O:56,L:369,N:0
L:56,I:369,T:387,D:a_hack_trap,Q:5,O:28,L:0,N:0
L:56,I:370,T:271,D:a_lock,Q:40,O:0,L:522,N:364
L:56,I:371,T:367,D:special_tmap_obj,Q:40,O:2,L:0,N:0
L:56,I:372,T:356,D:a_bridge,Q:40,O:0,L:0,N:534
L:56,I:373,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:56,I:374,T:367,D:special_tmap_obj,Q:40,O:2,L:0,N:0
L:56,I:375,T:356,D:a_bridge,Q:40,O:0,L:0,N:533
L:56,I:376,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:56,I:377,T:367,D:special_tmap_obj,Q:40,O:2,L:0,N:0
L:56,I:378,T:356,D:a_bridge,Q:40,O:0,L:0,N:532
L:56,I:379,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:56,I:380,T:367,D:special_tmap_obj,Q:40,O:2,L:0,N:0
L:56,I:381,T:356,D:a_bridge,Q:40,O:0,L:0,N:529
L:56,I:382,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:56,I:383,T:367,D:special_tmap_obj,Q:40,O:2,L:0,N:0
L:56,I:384,T:356,D:a_bridge,Q:40,O:0,L:0,N:531
L:56,I:385,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:56,I:386,T:367,D:special_tmap_obj,Q:40,O:2,L:0,N:0
L:56,I:387,T:356,D:a_bridge,Q:40,O:0,L:0,N:537
L:56,I:388,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:56,I:389,T:356,D:a_bridge,Q:40,O:0,L:0,N:717
L:56,I:390,T:356,D:a_bridge,Q:40,O:0,L:0,N:536
L:56,I:391,T:367,D:special_tmap_obj,Q:40,O:2,L:0,N:0
L:56,I:392,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:56,I:393,T:356,D:a_bridge,Q:40,O:0,L:0,N:535
L:56,I:394,T:367,D:special_tmap_obj,Q:40,O:2,L:0,N:0
L:56,I:395,T:428,D:a_scheduled_trigger,Q:28,O:28,L:396,N:0
L:56,I:396,T:387,D:a_hack_trap,Q:24,O:5,L:0,N:780
L:56,I:397,T:428,D:a_scheduled_trigger,Q:28,O:28,L:780,N:0
L:56,I:398,T:366,D:special_tmap_obj,Q:40,O:63,L:0,N:893
L:56,I:399,T:366,D:special_tmap_obj,Q:40,O:63,L:0,N:894
L:56,I:400,T:366,D:special_tmap_obj,Q:40,O:63,L:0,N:600
L:56,I:401,T:428,D:a_scheduled_trigger,Q:28,O:28,L:597,N:0
L:56,I:402,T:257,D:a_lockpick,Q:40,O:0,L:1,N:476
L:56,I:403,T:289,D:a_bedroll,Q:40,O:60,L:1,N:0
L:56,I:404,T:188,D:a_bottle_of_water&bottles_of_water,Q:40,O:60,L:1,N:405
L:56,I:405,T:177,D:a_piece_of_meat&pieces_of_meat,Q:40,O:60,L:1,N:406
L:56,I:406,T:298,D:a_campfire,Q:40,O:0,L:1,N:0
L:56,I:407,T:289,D:a_bedroll,Q:40,O:60,L:1,N:0
L:56,I:408,T:289,D:a_bedroll,Q:40,O:60,L:1,N:0
L:56,I:409,T:188,D:a_bottle_of_water&bottles_of_water,Q:40,O:60,L:1,N:410
L:56,I:410,T:188,D:a_bottle_of_water&bottles_of_water,Q:40,O:60,L:1,N:0
L:56,I:411,T:289,D:a_bedroll,Q:40,O:0,L:1,N:0
L:56,I:412,T:176,D:a_piece_of_meat&pieces_of_meat,Q:40,O:60,L:1,N:413
